"dNBR","severity","slope","mass_burnt_pct","surface_consumption","canopy_consumption","max_power","residence_time_power","residence_time_consumption","max_reaction_rate","size","site","fire"
683,3,34.9527359008789,44.2362158823013,0.894410347568337,0.895123192268269,1131.51232828776,711.746666666667,782.4,0.025389937308928,500,"Camp2","Caldor"
464,3,30.859130859375,48.8435028262933,0.894338594375295,0.894999387058391,1161.38881347656,735.635,798.05,0.0236009320117349,500,"Camp2","Caldor"
492,3,27.9862442016602,53.7149579853482,0.894352933269305,0.894999851347853,1197.47384358724,739.904444444444,821.9,0.0239518358594352,500,"Camp2","Caldor"
823,4,27.525899887085,55.1197895638148,0.89447599672984,0.89554954240409,1260.10412909614,722.695555555556,846.466666666667,0.0258918324439057,500,"Camp2","Caldor"
894,4,25.4072036743164,52.9519417889913,0.894419965028452,0.896775248838045,1328.75840549045,667.43,822.566666666667,0.0242656723387401,500,"Camp2","Caldor"
590,3,28.7463607788086,52.7836071626345,0.89438270156414,0.897586853940738,1377.13250501845,642.842222222222,812.6,0.0232807498598239,500,"Camp2","Caldor"
768,3,30.5113925933838,48.9990194582939,0.894387359890388,0.896902351196234,1396.51847601997,664.772222222222,821.3,0.0304494222840207,500,"Camp2","Caldor"
630,3,32.7315559387207,51.5539284679625,0.894300629143448,0.896679450532603,1403.89911187066,700.935555555556,852.433333333333,0.0260203638340482,500,"Camp2","Caldor"
553,3,32.0647201538086,55.7350935729345,0.894214979182774,0.897915282928799,1398.01481404622,751.48,940.4,0.0211854184620583,500,"Camp2","Caldor"
701,3,31.9153442382812,55.07127708312,0.894199605075698,0.899221967481532,1372.54246616158,819.212903225806,1053.1935483871,0.025749645415211,500,"Camp2","Caldor"
515,3,33.9905471801758,53.9565300787649,0.89418944487929,0.903592558989867,1337.88127060757,899.116129032258,1184.22580645161,0.0245395063722737,500,"Camp2","Caldor"
452,3,31.7765865325928,53.2678080219693,0.893788268648398,0.905420687161774,1275.62940294054,954.57,1241.93333333333,0.0227131944309562,500,"Camp2","Caldor"
457,3,26.0654163360596,57.6926638661491,0.893640326484003,0.901113809375351,1224.72810390896,1025.67555555556,1252.83333333333,0.0217178880801505,500,"Camp2","Caldor"
522,3,27.0867710113525,55.6842742358314,0.893794757955216,0.900726784135008,1206.19908494737,1081.14777777778,1304.83333333333,0.0222260691250884,500,"Camp2","Caldor"
597,3,29.0369319915771,59.4683504348331,0.86409677425283,0.873151618704562,1184.49121276855,1095.98666666667,1362.23333333333,0.0224818945913516,500,"Camp2","Caldor"
536,3,25.5644550323486,67.110385717286,0.81285072863684,0.822620722009386,1179.39181816949,1049.36222222222,1310.76666666667,0.0220032082477849,500,"Camp2","Caldor"
382,3,24.5125789642334,64.1934452893999,0.821220171817371,0.832921535274686,1236.56643303765,945.206666666667,1163.8,0.0244677561453879,500,"Camp2","Caldor"
517,3,29.9935989379883,59.049601137903,0.872747371582211,0.882479345946987,1319.37974249946,899.806666666667,1106.6,0.0238965818386463,500,"Camp2","Caldor"
535,3,35.8844108581543,50.161199737125,0.716182013246903,0.728831167823066,1231.38605855306,871.447777777778,1099.5,0.0176525716854253,500,"Camp2","Caldor"
991,4,29.9701995849609,44.0114800347222,0.538012463440342,0.557169395844814,1109.42232638889,842.622222222222,1085.33333333333,0.0147753683978911,500,"Camp2","Caldor"
602,3,34.2918281555176,42.1091578314381,0.894572639906959,0.895448514467646,1230.48221474924,739.98064516129,849.677419354839,0.0257876218224297,500,"Camp2","Caldor"
358,2,29.195011138916,50.1516519073517,0.894382089527414,0.895143393321233,1250.75155560893,711.538709677419,786.338709677419,0.0230144670034765,500,"Camp2","Caldor"
